id	Fu	Ag	Ex	Re	Vi
79	1.6035670036102483	1.0870549027982503	0.7108607741638493	0.049831385152943115	4.249045173317518
80	0.5813271636633474	0.22850568020416662	2.755000961946919	1.2342985434497857	3.7645373302678404
81	1.8832621631825741	1.1318895526762667	1.79991710720577	3.1029975865880535	0.23665315690217098
82	3.170352527388172	2.0597122151202534	0.4546709905894674	1.5098347437364625	1.1053614501986602
83	1.8622526123470982	1.785100887747885	0.3765273619881071	2.4907115670052504	1.2540283041073244
84	2.526658608183543	1.3323115929557592	3.500411372884874	0.7749246782970813	1.5508892758594723
85	0.0683624257787325	3.150909185716091	2.0055196647452913	1.1333405588714243	1.6918444340026892
86	2.604476849900954	0.948767669272709	1.1160966284869145	3.3174215505851574	0.6411951340724891
87	3.0728865312279887	1.7869105333703619	2.598554938442494	0.3609461457359415	1.8535913556316008
88	1.2985991085316104	1.5648864339708795	2.831052171759756	1.3259515599905425	0.7078221955582231
89	1.4586834969373639	1.6150571570875223	1.0800820499375143	1.518502638123028	1.9077679989437977
90	0.9350595482536336	0.4150095892521374	2.1719862939027546	1.5501649140481144	3.212951038833004
91	2.414414209709324	2.3652899254798654	1.055267043281695	2.034827261884186	0.41817165004557194
92	2.2093128664220703	2.2547167399544406	2.0192032122657104	0.5833691240533049	1.2080677488427773
93	2.726529158269377	1.4799392791497712	1.8021456402368192	2.774427588540926	0.5161474160143739
94	1.312213170937023	0.02739160951376759	2.905346351716489	1.2882001093813757	4.247853358985387
95	1.75442516271455	1.7102593970581264	2.462874519109416	1.0559433262258884	1.7314460810866463
96	0.2884985926622372	3.962398145472412	0.7999507996719976	0.38460263680547924	2.9486955676872166
97	2.485477361591044	3.2513356101539426	0.014619391037642019	3.2245368674947	0.022275201998287607
98	0.3902411469011045	1.864074538145851	1.8940605632938985	1.8955213843133039	1.9007603996870446
99	1.1494864747524072	0.1326633794142142	2.8530469242349064	0.4813246329943924	3.806186674175445
100	2.682989699965179	0.2533865085826813	2.5110142997299847	2.5840403483561585	0.40999351776985404
101	0.13381384488908432	0.31747250717768283	3.465586158407828	0.3999658400507032	3.6392230293634054
102	0.2903063534819976	2.362660153801212	0.9248998809757484	1.9596054353648988	2.1275962619177085
103	0.8100254560380766	2.9596131554758958	1.478219172245921	2.1089463352816904	1.1563902634496264
104	2.5370329873884807	1.6139632215930446	2.9731125993546095	1.1312426689021255	0.5375054146536826
105	3.7981880859385684	1.775649365293	0.07893230168148477	0.10573388592979462	2.4190782247722193
106	2.5646854251115	1.3589427762608406	1.8861707508949488	1.652144722382326	1.7788205599284526
107	2.21249360810723	2.010868604924442	2.560418555294255	0.7810344122514266	0.7844220742644457
108	1.474180389141912	2.9895193608690724	2.4014010026124697	1.3470369762862042	0.05454581043381324
109	0.7184245414653734	1.65087898794499	2.254354203600446	1.5834306494458938	2.1349142474334517
110	1.0275192443511956	0.21617140195927684	4.937039686110852	1.9614990253980782	0.5739803992568969
111	0.7675822773635158	2.833818002858958	2.1683795340172933	1.148180798277568	1.9788098438187582
112	2.236731559793157	1.6500437676266837	1.2999571267464938	2.3357338852693026	2.136736237643049
113	0.3540898400746693	1.3425150001509538	1.5350587558409543	1.168537380961526	3.9275776432329046
114	1.6820288148468923	1.293291010335552	2.4993689472417824	2.3387417290696	1.459888169650686
115	2.0177375566481595	0.359920985875712	2.1509459322870135	1.4741401713659958	2.535981109369962
116	0.1806828979033205	0.7986050079934904	3.36250581886905	2.797515158491549	2.013542617578844
117	3.9306821851108076	1.1118224564310164	3.160392411770925	0.2857614343382249	0.022020260129016464
118	2.6249089346588126	0.8873941451225152	0.198375868462741	2.5973780541377995	2.4327183673141324
119	1.2747922291403795	2.347863120231733	0.578136692148528	1.7221586557204729	3.5310982674327898
120	2.4907351389891494	1.3913583230000783	0.8732429333986617	0.5544496784794454	3.028722982543648
121	1.517880826867243	2.066878632662612	4.8957230789751724	0.022145790339969797	1.3502420794403398
122	2.2542170360758567	2.2803148286577684	1.8467182840886829	1.6281323654573714	0.39087395776352546
123	0.6279439869401909	1.5401547598070808	2.824725257604054	1.8548046132354106	1.4697525980491117
124	0.23847961431209472	1.8927692384276051	1.6146196129025543	1.847309407357708	2.3603039997862205
125	2.437650751841677	0.3543246900135193	0.6959459821413702	2.843108607755161	1.6724837336371614
126	2.521558980478754	3.2798771317759945	0.3434599432633637	1.6921074174068234	0.3054524496030505
127	4.259837080858235	2.248803815307927	1.0209691141103996	0.9641095774041503	0.14481846752232605
128	2.2364620748493818	0.30496264225090797	1.1703093981850747	0.4167391016515646	3.775589943012176
129	0.6978896388441471	1.078591253165514	2.0933677984670926	1.5726026570977405	2.42528474836547
130	2.0760539005408565	2.3388076285176758	0.4336639937728107	1.2215561892915772	2.719127792717108
131	0.6266716862868139	1.8496009765778643	2.561561687297914	1.5580044467005936	3.180079360209016
132	4.297769810451084	3.5564913790361894	1.3490176293196647	0.021510075876196216	0.5263294571588414
133	2.889880166340571	3.587489061038463	0.943056734489594	1.8730910297000225	0.5323449454163093
134	2.6281943572386037	1.3780392782402158	0.6466113090364474	2.0770538094332056	2.7920362735314073
135	0.7836428266667791	1.4974702471849302	3.1762893908227485	2.341037645109329	0.39544486109698296
136	2.38398697434894	1.6650306232029912	1.149669706956393	1.5994229851236286	1.4640665357253984
137	2.7942338865479064	1.2842321053369792	0.7316879398188851	0.12881178321928172	2.5698027301893527
138	0.3691803990421769	1.928521016656327	0.8099962790364791	3.0246168154896416	2.296670188246032
139	0.8491889115742892	1.9052941127294798	1.5182321064073523	3.1662559289411427	0.5706175626296353
140	1.3961242520610815	1.8511990592845178	1.1334544210391257	1.9071203467562354	1.8100962406976062
141	0.8103739840143331	1.1302188836776066	4.348246723129357	0.8612989503998139	1.1647196508771207
142	2.7637646115282126	2.382018189801991	2.081639928643775	2.1802866224144513	0.5581376543273604
143	2.650282521811272	0.9293202232434803	2.674253895055371	0.40234995934324613	2.20437973418624
144	5.06763588472706	2.4427757516302795	0.39923877007941594	0.23086350600625147	1.619612673719232
145	4.821953104090589	0.43061152331360114	1.688871123916352	0.9499200061931735	1.9374718719734783
146	2.9959184383160467	1.320474781847801	0.4256905737315319	2.5902932491243553	2.1250501375702666
147	3.990997074915954	0.3371873821581678	1.7114157109560721	2.5216850736490493	0.998660421113597
148	3.40807248431673	0.177671741933338	0.7828532205840018	0.5506959642928196	3.152461135805479
149	1.0953551425478765	0.8759720715925757	4.386608364709281	0.20836620678659806	1.0753189721265013
150	1.7177828053107236	1.4329468356482904	0.0801436688273608	2.6690710032187908	1.8498505459382846
151	0.6264896916833459	0.5530313671533871	1.541094105511085	2.4747411187507606	2.8829335457801437
152	0.7182003868811576	1.7368449386002363	3.591292635126013	3.5482782166358438	0.38915727775085934
153	2.055875514777237	1.330068649316958	1.8453083198295985	1.550164413078477	1.937267586565515
154	1.8521849285818008	2.089586783705077	0.9176649682138464	2.2628856387012695	1.7958611092068684
155	1.964338457803026	0.3419409367413547	5.111971161130892	0.8718993474580143	1.537351908014692
156	0.4169166512032258	2.2815454787924554	3.0794897060056257	0.7442432925460145	2.4452676365453807
157	1.8870443727448358	2.2892298190322253	0.5362602510544965	1.2691333082211067	2.23818668160987
158	1.7625613286276596	1.332670927925005	2.538245192545997	1.9590931442416537	0.9342010270835177
159	0.1417145037565561	2.065636693377204	2.3378219032292775	0.7335713612098349	2.2769399874123883
160	2.0712521724937463	1.2534495380110238	1.5118588158385624	1.125669735692447	1.731637249422285
161	3.759628294988295	0.3156603066205079	3.2919083534229183	1.0259305480973062	0.6330805740608589
162	0.14775495771000202	2.3495061969027953	1.8339190501839513	2.331788734901497	2.2424070136437453
163	0.295877853352503	2.1970787706885098	2.811540812950779	1.7568959188879274	0.6830231505300971
164	1.7346814899746077	2.0964315312669233	1.4963980169929438	2.3038949555378023	0.9492899005256237
165	1.2752208806196688	1.5354783172834123	3.1215610429091485	1.2885542892166995	0.7055180087509564
166	2.207068405837316	2.7280248842434975	0.053528604315567864	2.2336119170544304	0.507509144990028
167	0.9151642761078003	2.495000794102348	1.5864659640108427	0.8936225593702509	2.7865165009759534
168	1.8712084835741332	3.1686398637857924	1.4733453324174388	0.03952202328222024	1.1237699488639346
169	3.7530892079515286	2.3423445191161507	1.4279823435603514	1.9085001404886655	0.5002902437267917
170	2.002847988808295	2.310799522083978	0.7525800493126739	1.1225847828491704	2.2625760405285376
171	2.0110601550083924	2.0257821612643805	1.154169879198925	2.231084129595968	1.8505084601275175
172	0.8258450043694092	5.77583560763943	1.3113073912101825	0.781382361411258	0.39950794467792944
173	1.5186481921879411	2.926243692630965	1.2702377077245972	1.0454594295943342	2.6115508610409717
174	3.006899527372029	2.6333825938359556	0.9882363135819708	0.8360901021677726	0.25010528611125776
175	1.4284273045433837	1.0634469258149495	2.315932486498969	2.3861690473311867	2.335083017741227
176	1.8569416315113383	1.690185151760845	2.0961407824980363	1.3832123522155517	1.308756151830581
177	3.197587276144589	3.10194881598277	0.4535953693638838	1.5628660177752076	0.9401144610883503
178	3.003919082628338	1.3651761191394896	0.9029977471822948	0.8870632306119777	3.3279391268998233
179	2.7363531145171134	2.5836988289766953	3.0885902137125743	0.4738992834844373	0.6794200629317773
180	3.2878066117715665	2.7784261911548005	1.040451813179849	0.8812995969057649	0.6773711466818767
181	1.5983056251952066	1.5146942241955592	2.3620506115050954	1.9022050643205424	1.1114082305922832
182	0.7640787915854585	2.7373185333191916	2.6329674846734368	2.4993656702009197	0.36166310036074345
183	0.8045155189498174	2.1879691250361635	1.8446746538827867	2.1247232342826723	2.1597472802926734
184	0.10738198904080029	2.7512623833349186	0.94390615695376	0.6898376958023607	3.429663591894035
185	1.1127763856416926	1.6941511008414545	2.6663614565815905	1.3347414183087054	2.8722464471869698
186	1.2825640714786388	0.5632121715088476	1.398695997471612	2.2531327336287412	2.6029078983684673
187	0.7391578242712342	1.9260622784325676	3.943841543254951	2.5507664578653926	0.628956252328604
188	2.234482343910544	1.3976077436124925	1.641790958223634	0.5515867607504457	2.2386574273987656
189	3.0306988290022407	2.0008802131384016	1.0927590999729089	1.5305811897797377	0.9330294233139317
190	1.6741152846137524	2.7866569023861594	0.9552227763257466	2.0478628822015645	0.23307882994254908
191	0.11673957327868786	2.053116538938993	1.7635357342423528	2.3270881819894575	2.1450124592156197
192	1.162873227081828	1.9337760761917024	1.4954436928232904	1.087931389796272	2.07365464235242
193	2.355211537646647	0.47213764896747035	2.558157655845316	0.6920955105840658	2.7363152653061307
194	0.2784990514456361	3.4104045620853745	2.709599063844355	0.6713527857230028	1.501888348629201
195	0.32251950685635955	0.5643339880990886	2.4043328275295677	0.7752710507259926	5.084017200121332
196	1.2514485765532783	0.49238860359063885	6.247556417612639	0.9549242079207761	0.9230236086180607
197	2.8459393860398063	0.4126503191553053	1.596768413501837	2.331684400894029	2.5887329079192813
198	0.07049823425372162	2.4194934434993884	2.53683314471897	2.2157742322873752	1.2715038531257312
199	2.380233077360004	1.399195664513436	1.1032670931588764	1.958732689219208	2.216338999456295
200	0.8320831024791988	1.645767574890213	3.011944299259366	0.312030617804556	1.852342946512983
201	3.1795276876140623	2.193340879756426	2.2990258251506397	1.8283710814674405	0.21522976990584705
202	1.3312975566643823	1.1433632165029468	2.997487811202256	1.360259527756525	1.6524319526479505
203	1.404746087593928	1.6105557432054076	0.9465561412067184	1.8979439028722307	1.9723658717101724
204	0.2174799483183419	0.508619927997038	2.412937981834068	2.0512500962962825	2.464442547804185
205	0.7579816412060948	2.2800355646889376	2.863039925341901	1.5284261931704322	0.4119713676813128
206	1.007586808870169	0.7949720623415358	0.7555486783873772	4.081950051612358	1.5969794229793899
207	0.676871089721062	2.0700566977458887	3.590169829031119	1.3653808958422529	2.2577573325688984
208	2.273565140621024	2.070816962741991	1.4692873332426204	1.5432381343705106	1.510725202650663
209	1.1179300642979655	2.1384788724370236	2.433717674072096	2.3248581768150967	1.1943565506112965
210	1.4820052005918103	2.027149494581987	0.21240672486302314	2.743891818508828	1.8371576809953043
211	1.6531530013208138	0.9394618976415704	1.9136374285900135	3.342580213504311	1.2641514870514459
212	2.2203049631331413	2.276543218050405	1.1813218638671248	2.184950834748062	1.7621122030675855
213	1.5739076869950321	1.4926927774959913	2.5622028298512407	0.036010096977287756	1.8376585567817338
214	0.6317464389050732	4.27200804106866	0.26335367755076283	2.205564779392829	1.0692815020964468
215	0.12009095282605352	2.8431132975821045	3.1663452245689574	1.2058561774277397	1.110374735797999
216	1.082863902531946	0.47035950561886397	1.1724703353541206	2.814568267276143	3.6177250279011246
217	0.5318636813069834	2.1973497018221497	2.0618087404489085	1.4536858584417693	2.5569226298977417
218	3.8598148380379387	0.17019189170276017	0.14649632991905742	1.8005924005867555	3.55418745261048
219	1.776906751327695	0.0452372139418545	0.7699616631060762	3.0987020478331404	2.921682037497161
220	2.023974402731123	0.98245638924857	2.0003529370656343	0.5979911459552957	2.9421975130517883
221	0.6039493768750119	2.973742345773589	2.950910640952344	1.2919556033020547	1.8014576026851334
222	2.620599395392256	4.107557589144556	1.6313718618320137	1.2128512964076315	0.3692447235490392
223	1.556497925807966	2.784203844826869	1.540209842642992	0.48017531717160145	1.2434044777871567
224	2.0663796806226284	1.9203041667636953	0.48967207959583475	2.944881478765018	0.10136858599217755
225	1.9387635965763976	2.533899279593277	0.05949579442916882	1.5832529077994195	2.7620058487171626
226	2.9448205571303516	0.6655742645051087	3.2052004285404014	1.8701880914458695	1.0430082901423967
227	2.4042546134668856	1.3837473896120367	1.3437195272445452	1.4773471235398228	1.9872039624912523
228	0.24750563534313866	1.8111352664909526	1.1852226442011669	1.3523490013213493	3.708833243671186
229	1.685653857975988	0.3724985916198192	3.227969375095897	1.7086125063036885	2.5047934834265244
230	0.9280747009588194	1.342669522962607	2.2222074777195306	2.065094474245822	1.8489777702514723
231	2.4524598679985776	2.0242756051685253	1.5549351032918841	1.2201089578833346	1.413913665927591
232	1.0039791646404004	1.6069633055200698	1.5950442463243892	1.575954200095401	2.1780803460805815
233	2.031436578534729	1.8415070725883325	1.6194708309389576	1.745392757370877	1.6931526434020743
234	2.2919433778747593	2.140412504104845	2.231560168933107	0.6306946966274027	0.8627748248720034
235	0.9508490895140277	0.552770021955562	2.3278497518248282	2.17699911847983	1.5963935054436005
236	0.38421852065872647	3.4823792206771813	0.3292322657419845	1.6620206548853549	4.081295865796509
237	0.1168484283414813	1.6982242910169765	3.9470367315554937	0.26051282634456924	2.050933862427012
238	1.195636267762001	0.3443273899574107	1.5626113381028686	2.6171999056483095	1.856797240515748
239	1.755469570122935	1.6064585799243736	2.944568858199212	1.8594927657618419	1.645184500708107
240	0.942282691162391	2.0204217286652404	2.808982520576949	0.12044190218175987	2.346812660162938
241	2.0453564355734457	1.3799264637944544	2.540942659853183	1.3084271009752302	1.3178354304049442
242	2.516967073873084	1.21575820581345	1.7278303296642452	1.7897580329438696	0.8539443435665997
243	2.458724089717337	1.9097191456807183	0.7632692537791691	1.4013214047450995	2.287800191755702
244	2.5895735980080112	1.7637575504876333	0.357071814107959	1.9327495811085014	1.2683683135796586
245	1.0994094448579028	1.9572561705374159	1.838775110313128	1.4945496127439588	1.7830830366962456
246	0.9754407768377998	1.0668413349438888	0.7209525838721683	2.576881742277391	2.68574147735541
247	1.0346226993741312	1.61851752520713	1.699374889141007	2.376402384566803	1.4358767654495845
248	3.417475430929328	0.8457444518408287	0.22447834239681205	3.2555239270310983	1.7411402156156945
249	1.2602887961251628	0.8719706186737831	0.7663383956770432	3.0884667978985236	2.1838525979424768
250	2.940268064165653	0.7976810072090372	2.350202812876681	1.3898843651821806	1.8729413773184955
251	0.01345739279769727	1.9546949743316078	2.6499779975861295	1.5554595217311304	2.786432732141392
252	1.3070804925990211	1.3011659179930015	1.1673540357761496	0.3795880104511399	4.308839218812965
253	2.074822837951671	2.119449497626965	0.9589261500308751	1.0641462693059056	2.607155533580233
254	1.9425843562917067	1.7731268299342327	1.6301789352826148	1.1594532834047997	1.1277032093112989
255	0.6179703031169579	1.1129477086029351	1.2688732052114353	2.3718303691715747	2.502092277070367
256	2.6530036459779454	0.2893434399630878	2.4789364031610437	1.7010363708494725	1.7889049530777323
257	0.39845470699611496	2.5965418851695348	1.5451668005771833	2.470750384999313	1.7700419163883203
258	1.5356829687094358	1.354229152367953	2.2534378353468503	1.736522518124308	2.4441247196673217
259	2.173910526265011	2.1132343584608764	2.0458364525478463	1.6937627239477613	0.7161683306358585
260	0.8592362062888842	2.129349842021214	0.301763401937009	2.16463738211992	2.634534203712305
261	0.01887276168250402	0.24934449846374557	2.495416274558986	2.841952546448721	4.055315558733235
262	2.662679617343061	1.544909778438186	1.546379063614792	1.8229209785726004	0.9535534984704135
263	3.7001318363578073	0.05510397693760318	0.007820657114201436	3.5662139925946197	1.7784419425689217
264	2.7747319417683722	1.1554737819559997	0.8648996197379322	0.9815816488858569	2.541553953639181
265	2.6103903142730585	0.08734965978456191	1.2680201715965131	2.253594829789115	1.8028133734800005
266	1.6935223833303517	2.113063213589977	1.587057042221528	1.5834333426734641	1.8378520323490153
267	2.089494698345132	2.3579818946640088	3.008676952198846	0.1146673260237004	0.3310622277329947
268	2.502876815995459	2.1392606473317497	2.162525673626516	1.5930965030929298	1.0690928003538207
269	0.8526398162823791	0.8436700540857309	2.8555324488212293	0.394102785570637	2.7366129631107508
270	0.38796366158390916	2.6228821878632727	1.6219753545017772	1.5781487935249678	2.6704099049600467
271	1.9356554018089815	0.08485098122014018	2.0000224491934793	0.8875083914907386	3.6580635646110706
272	1.4146718107217158	5.008016984964579	0.6426323674942234	0.6606728185659606	1.2401194237455062
273	0.9727878224841451	0.9783735869847633	1.593697822609888	2.277238018029085	1.9463380249148843
274	0.5355956948549381	0.8994085558807765	2.474593726970743	1.163707455726963	3.8514091187741544
275	0.6909861738752836	1.0014972362897243	2.4271317326073785	1.3111267139177922	3.1991015895051294
276	0.5812394461140378	0.5816234834300106	2.6270061919818963	3.357286324987548	1.898421004749059
277	0.5425169528945172	3.6765134040423115	1.3215905085463553	3.187456701062264	0.5337431735510932
278	1.8246902135644507	1.379672468764849	1.42950077699575	0.5733862587864705	3.2963950145905336
279	2.667613212775047	1.9282524670246963	2.603144734509223	1.3787717071410746	0.41660696081490073
280	0.5032481160155943	2.143835959893551	2.4347165995148226	0.9283968673901823	2.288283729659918
281	1.6964568449204376	2.154812583290105	0.5034631139899275	1.7867785886742895	1.6941225707503549
282	0.5561066689944224	1.9315049069051724	1.347984171092475	1.67297417388322	2.283620464404762
283	2.583690283886807	2.3734523959835556	2.0216194729478247	0.44159415281895575	1.4195097370156275
284	2.1140017526726593	0.8098706164892027	0.325235369071016	2.650884902559649	2.848066503868041
285	2.486214375031049	1.8196499361082823	1.1952208426861175	1.908013226492977	0.7716406331263983
286	2.431915484378185	1.9893694039882952	0.965354669878286	1.3746871320408522	1.4094282630533996
287	2.227344604379828	3.1344737117890062	0.5057192373114577	1.975159469490666	0.3651881694919547
288	3.6152807693834412	0.6946492782742217	0.2465276654777221	2.3894255506772746	1.4546626079203735
289	1.3132926693659785	1.8448053706451726	1.243116805182527	1.7297525697670917	1.9449917641920182
290	1.6690553889628068	0.020135422383267203	2.3260812402694926	2.0415322587668454	1.8742365588049155
291	3.0728895473906688	3.7408397875349	0.08667758315077514	0.45156920036286313	0.45020437044104633
292	4.591356409671573	1.9381355003241671	0.03171181805859234	2.455882076744859	0.6773556705455883
293	2.9418863389139207	3.4138126756858633	0.7466250020968824	2.4911189781901304	0.028089381521103334
294	3.095413656650798	0.7131225261586877	1.1555275332447654	3.1382585543714843	0.4835239347017293
295	0.6480287789396629	0.8855829265080059	0.7356825464376929	2.1293182150863035	3.460703258293521
296	3.3219478548989034	2.5069611863910257	0.9470926489938789	1.4436891086916417	1.4426093520615468
297	0.4058378976089408	3.231497293311903	0.4994989312471643	1.4851509239974159	3.787968028874263
298	4.049093049633332	1.6114759889039547	0.35447793641342307	3.0706462346623	0.8356542572075403
